Internal Id,Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Code,Place Of Performance Zip5,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Contracting Officer Business Size Determination,Generated Internal Id
174791949,75N96025F00023,"MATTERHACKERS, INC.",,14036.0,,CA,,92630,,,,,,,CONT_AWD_75N96025F00023_7529_47QSWA18D0087_4732
174413971,75N96025F00021,"NEW TECH SOLUTIONS, INC.",,14352.0,,NC,,27709,,,,,,,CONT_AWD_75N96025F00021_7529_47QTCA19D00CX_4732
173017212,75N96025F00019,GOVERNMENT SCIENTIFIC SOURCE INC,,27375.13,,VA,,20191,,,,,,,CONT_AWD_75N96025F00019_7529_GS07F5934R_4730
173017211,75N96025F00018,GOVERNMENT SCIENTIFIC SOURCE INC,,30000.0,,VA,,20191,,,,,,,CONT_AWD_75N96025F00018_7529_GS07F5934R_4730
172899792,75N96025F00017,TELECOMMUNICATION SOLUTIONS GROUP INC,,18160.0,,NC,,27709,,,,,,,CONT_AWD_75N96025F00017_7529_47QTCA18D00EX_4732
172552972,75N96025F00016,AGILENT TECHNOLOGIES INC,,10575.24,,DE,,19808,,,,,,,CONT_AWD_75N96025F00016_7529_GS07F0564X_4732
173132181,75N96025F00013,FISHER SCIENTIFIC COMPANY L.L.C.,,24999.0,,PA,,15275,,,,,,,CONT_AWD_75N96025F00013_7529_75N98021A00036_7529
174791948,75N96025F00010,"BRUKER SPATIAL BIOLOGY, INC.",,24725.45,,MA,,01821,,,,,,,CONT_AWD_75N96025F00010_7529_75N98025A00002_7529
174791947,75N96025F00010,"ILLUMINA, INC.",,227098.84,,CA,,92122,,,,,,,CONT_AWD_75N96025F00010_7529_75N92020D00022_7529
174791946,75N96025F00009,"ILLUMINA, INC.",,16618.39,,CA,,92122,,,,,,,CONT_AWD_75N96025F00009_7529_75N92020D00022_7529
174452521,75N96025F00009,"BRUKER SPATIAL BIOLOGY, INC.",,10906.0,,MA,,01821,,,,,,,CONT_AWD_75N96025F00009_7529_75N98025A00002_7529
174413970,75N96025F00008,"BRUKER SPATIAL BIOLOGY, INC.",,14279.3,,MA,,01821,,,,,,,CONT_AWD_75N96025F00008_7529_75N98025A00002_7529
174413969,75N96025F00008,"ILLUMINA, INC.",,27580.39,,CA,,92122,,,,,,,CONT_AWD_75N96025F00008_7529_75N92020D00022_7529
174413968,75N96025F00007,"ILLUMINA, INC.",,144940.38,,CA,,92122,,,,,,,CONT_AWD_75N96025F00007_7529_75N92020D00022_7529
173986423,75N96025F00007,"BRUKER SPATIAL BIOLOGY, INC.",,24725.45,,MA,,01821,,,,,,,CONT_AWD_75N96025F00007_7529_75N98025A00002_7529
174654066,75N96025F00006,IT1 SOURCE LLC,,12550.58,,NC,,27709,,,,,,,CONT_AWD_75N96025F00006_7529_HHSN316201500059W_7529
171749455,75N96025F00006,"ILLUMINA, INC.",,60625.54,,CA,,92122,,,,,,,CONT_AWD_75N96025F00006_7529_75N92020D00022_7529
174351229,75N96025F00005,IT1 SOURCE LLC,,11113.43,,NC,,27713,,,,,,,CONT_AWD_75N96025F00005_7529_HHSN316201500059W_7529
174791945,75N96025F00004,"TRANSNETYX, INC",,25000.0,,TN,,38016,,,,,,,CONT_AWD_75N96025F00004_7529_75N98025A00003_7529
174186047,75N96025F00004,ENVIGO RMS LLC,,12402.0,,NC,,27709,,,,,,,CONT_AWD_75N96025F00004_7529_75N96022D00008_7529
174186046,75N96025F00004,ZEIGLER BROS INC,,37052.4,,NC,,27709,,,,,,,CONT_AWD_75N96025F00004_7529_75N96022D00006_7529
174053752,75N96025F00004,"NEW TECH SOLUTIONS, INC.",,71574.64,,NC,,27713,,,,,,,CONT_AWD_75N96025F00004_7529_HHSN316201500040W_7529
174791944,75N96025F00003,"TRANSNETYX, INC",,25000.0,,TN,,38016,,,,,,,CONT_AWD_75N96025F00003_7529_75N98025A00003_7529
173838411,75N96025F00003,ALVAREZ LLC,,163197.2,,NC,,27713,,,,,,,CONT_AWD_75N96025F00003_7529_HHSN316201500032W_7529
172005118,75N96025F00003,JACKSON LABORATORY,,380500.0,,ME,,04609,,,,,,,CONT_AWD_75N96025F00003_7529_75N96024D00009_7529
174791943,75N96025F00002,"TRANSNETYX, INC",,25000.0,,TN,,38016,,,,,,,CONT_AWD_75N96025F00002_7529_75N98025A00003_7529
174627543,75N96025F00002,"THUNDERCAT TECHNOLOGY, LLC",,98300.56,,NC,,27713,,,,,,,CONT_AWD_75N96025F00002_7529_HHSN316201500010W_7529
174219673,75N96025F00002,"GOVSMART, INC.",,11771.06,,NC,,27709,,,,,,,CONT_AWD_75N96025F00002_7529_HHSN316201500027W_7529
173776690,75N96025F00002,"NEW TECH SOLUTIONS, INC.",,217743.48,,NC,,27713,,,,,,,CONT_AWD_75N96025F00002_7529_HHSN316201500040W_7529
172797843,75N96025F00002,"K S A INTERIORS, INC.",,24912.0,,NC,,27709,,,,,,,CONT_AWD_75N96025F00002_7529_75N96025D00001_7529
172215600,75N96025F00002,"TECNIPLAST USA, INC.",,17525.0,,PA,,19380,,,,,,,CONT_AWD_75N96025F00002_7529_75N96021D00004_7529
172005117,75N96025F00002,ENVIGO RMS LLC,,16500.0,,IN,,46250,,,,,,,CONT_AWD_75N96025F00002_7529_75N96024D00011_7529
111786233,75N96025F00002,"COMPUTER WORLD SERVICES, CORP.",,0.0,,NC,,27709,,,,,,,CONT_AWD_75N96025F00002_7529_HHSN316201300003W_7529
174791942,75N96025F00001,"TRANSNETYX, INC",,25000.0,,TN,,38016,,,,,,,CONT_AWD_75N96025F00001_7529_75N98025A00003_7529
173986422,75N96025F00001,ISTOR SOLUTIONS LLC,,191317.28,,NC,,27713,,,,,,,CONT_AWD_75N96025F00001_7529_HHSN316201500038W_7529
173906702,75N96025F00001,JESKELL SYSTEMS LLC,,63224.08,,NC,,27713,,,,,,,CONT_AWD_75N96025F00001_7529_HHSN316201500060W_7529
172439482,75N96025F00001,"NEW TECH SOLUTIONS, INC.",,17588.28,,NC,,27709,,,,,,,CONT_AWD_75N96025F00001_7529_HHSN316201500040W_7529
172059929,75N96025F00001,"CHARLES RIVER LABORATORIES, INC.",,242000.0,,MA,,01887,,,,,,,CONT_AWD_75N96025F00001_7529_75N96024D00008_7529
171674995,75N96025C00003,"ICF INCORPORATED, L.L.C.",,8100000.0,,VA,,20190,,,,,,,CONT_AWD_75N96025C00003_7529_-NONE-_-NONE-
111786154,75N96024P00169,"ZEF SCIENTIFIC, INC.",,67211.96,,NC,,27709,,,,,,,CONT_AWD_75N96024P00169_7529_-NONE-_-NONE-
111786151,75N96024P00163,FEI COMPANY,,1041372.41,,NC,,27709,,,,,,,CONT_AWD_75N96024P00163_7529_-NONE-_-NONE-
111786143,75N96024P00150,"ADVARRA, INC.",,95560.0,,MD,,21044,,,,,,,CONT_AWD_75N96024P00150_7529_-NONE-_-NONE-
111786142,75N96024P00148,"INFORMATION MANAGEMENT SERVICES, INC.",,48549.0,,NC,,27709,,,,,,,CONT_AWD_75N96024P00148_7529_-NONE-_-NONE-
111785865,75N96024F00001,"MDB, INC.",,810804.4,,NC,,27709,,,,,,,CONT_AWD_75N96024F00001_7529_75N96024A00008_7529
111785832,75N96024C00003,SCIOME LLC,,6094262.0,,NC,,27713,,,,,,,CONT_AWD_75N96024C00003_7529_-NONE-_-NONE-
111785831,75N96024C00002,"EXPERIMENTAL PATHOLOGY LABORATORIES, INC.",,11653684.0,,NC,,27560,,,,,,,CONT_AWD_75N96024C00002_7529_-NONE-_-NONE-
111785805,75N96023P00260,HL CONSULTECH JV LLC,,191217.79,,NC,,27709,,,,,,,CONT_AWD_75N96023P00260_7529_-NONE-_-NONE-
111785759,75N96023P00160,AGILENT TECHNOLOGIES INC,,140162.4,,NC,,27709,,,,,,,CONT_AWD_75N96023P00160_7529_-NONE-_-NONE-
111785658,75N96023F00033,CARAHSOFT TECHNOLOGY CORP,,31024.32,,VA,,20190,,,,,,,CONT_AWD_75N96023F00033_7529_GS35F0119Y_4732
111785650,75N96023F00025,"MDB, INC.",,10896.0,,DC,,20036,,,,,,,CONT_AWD_75N96023F00025_7529_75N98021A00073_7529
111785602,75N96023F00008,"ILLUMINA, INC.",,50655.36,,CA,,92122,,,,,,,CONT_AWD_75N96023F00008_7529_75N92020D00022_7529
111785597,75N96023F00007,"ILLUMINA, INC.",,73522.12,,CA,,92122,,,,,,,CONT_AWD_75N96023F00007_7529_75N92020D00022_7529
111785521,75N96023F00002,"LONZA WALKERSVILLE, INC",,23063.0,,MD,,21793,,,,,,,CONT_AWD_75N96023F00002_7529_HHSN263201600052B_7529
111785360,75N96022P00165,"ANDOR TECHNOLOGY, INC.",,110690.0,,NC,,27709,,,,,,,CONT_AWD_75N96022P00165_7529_-NONE-_-NONE-
111785344,75N96022P00127,"SPECTROFUGE CORPORATION OF NORTH CAROLINA, INC.",,468720.0,,NC,,27709,,,,,,,CONT_AWD_75N96022P00127_7529_-NONE-_-NONE-
111785137,75N96022F00003,"ADVANCED COMPUTER CONCEPTS, INC.",,521572.92,,NC,,27709,,,,,,,CONT_AWD_75N96022F00003_7529_HHSN316201500041W_7529
111784935,75N96021P00198,AGILENT TECHNOLOGIES INC,,213612.96,,DE,,19808,,,,,,,CONT_AWD_75N96021P00198_7529_-NONE-_-NONE-
111784719,75N96021F00008,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,7012731.35,,MD,,20910,,,,,,,CONT_AWD_75N96021F00008_7529_HHSN273201600002I_7529
111784709,75N96021F00007,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,1351427.0,,MD,,20910,,,,,,,CONT_AWD_75N96021F00007_7529_HHSN273201600002I_7529
111784701,75N96021F00006,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,815074.0,,MD,,20910,,,,,,,CONT_AWD_75N96021F00006_7529_HHSN273201600002I_7529
111784692,75N96021F00005,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,3107266.0,,MD,,20910,,,,,,,CONT_AWD_75N96021F00005_7529_HHSN273201600003I_7529
111784691,75N96021F00005,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,4097560.0,,MD,,20910,,,,,,,CONT_AWD_75N96021F00005_7529_HHSN273201600002I_7529
111784676,75N96021F00004,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,2967781.0,,MD,,20910,,,,,,,CONT_AWD_75N96021F00004_7529_HHSN273201600002I_7529
111784656,75N96021F00003,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,3116137.0,,MD,,20910,,,,,,,CONT_AWD_75N96021F00003_7529_HHSN273201600002I_7529
111784628,75N96021F00002,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,3802001.0,,MD,,20910,,,,,,,CONT_AWD_75N96021F00002_7529_HHSN273201600003I_7529
111784624,75N96021F00002,"MDB, INC.",,12531.53,,DC,,20036,,,,,,,CONT_AWD_75N96021F00002_7529_75N98021A00073_7529
111784449,75N96020P00134,TITANUS TECHNOLOGIES LLC,,15705.99,,FL,,33009,,,,,,,CONT_AWD_75N96020P00134_7529_-NONE-_-NONE-
111784432,75N96020P00050,"SUPERIOR TASKING ADVANTAGE CONTRACTING, INC.",,2762412.31,,NC,,27709,,,,,,,CONT_AWD_75N96020P00050_7529_-NONE-_-NONE-
111784404,75N96020F00180,"QIAGEN, LLC",,0.0,,CA,,91355,,,,,,,CONT_AWD_75N96020F00180_7529_HHSN263201500079B_7529
111784297,75N96020F00014,"ILLUMINA, INC.",,26493.48,,CA,,92122,,,,,,,CONT_AWD_75N96020F00014_7529_HHSN268201500004I_7529
111784260,75N96020F00005,"ILLUMINA, INC.",,16384.49,,CA,,92122,,,,,,,CONT_AWD_75N96020F00005_7529_HHSN268201500004I_7529
111784259,75N96020F00005,"TANTUS TECHNOLOGIES, INC.",,48991.56,,NC,,27709,,,,,,,CONT_AWD_75N96020F00005_7529_75N96020D00012_7529
111784249,75N96020F00004,"ENVIGO RMS, INC.",,22437.85,,IN,,46250,,,,,,,CONT_AWD_75N96020F00004_7529_HHSN273201600005I_7529
111784243,75N96020F00004,"TANTUS TECHNOLOGIES, INC.",,74265.02,,NC,,27709,,,,,,,CONT_AWD_75N96020F00004_7529_75N96020D00012_7529
111784224,75N96020F00003,"TANTUS TECHNOLOGIES, INC.",,261991.47,,NC,,27709,,,,,,,CONT_AWD_75N96020F00003_7529_75N96020D00012_7529
111784202,75N96020F00002,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,30160.44,,MD,,20910,,,,,,,CONT_AWD_75N96020F00002_7529_HHSN273201600002I_7529
111784197,75N96020F00002,"TANTUS TECHNOLOGIES, INC.",,221325.36,,NC,,27709,,,,,,,CONT_AWD_75N96020F00002_7529_75N96020D00012_7529
111784193,75N96020F00002,AZENTA US INC,,151450.0,,NC,,27560,,,,,,,CONT_AWD_75N96020F00002_7529_75N96020D00001_7529
111784189,75N96020F00002,"TACONIC BIOSCIENCES, INC.",,120064.75,,NY,,12526,,,,,,,CONT_AWD_75N96020F00002_7529_75N96019D00004_7529
111784188,75N96020F00002,JACKSON LABORATORY,,178191.59,,ME,,04609,,,,,,,CONT_AWD_75N96020F00002_7529_75N96019D00003_7529
111784172,75N96020F00001,"TANTUS TECHNOLOGIES, INC.",,41472612.69,,NC,,27560,,,,,,,CONT_AWD_75N96020F00001_7529_HHSN316201200177W_7529
111784170,75N96020F00001,"SCHATZ PUBLISHING GROUP, LLC",,130294.79,,NC,,27709,,,,,,,CONT_AWD_75N96020F00001_7529_HHSN273201700007I_7529
111784164,75N96020F00001,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,1447606.96,,MD,,20910,,,,,,,CONT_AWD_75N96020F00001_7529_HHSN273201600003I_7529
111784152,75N96020F00001,"TANTUS TECHNOLOGIES, INC.",,202352.45,,NC,,27709,,,,,,,CONT_AWD_75N96020F00001_7529_75N96020D00012_7529
111784151,75N96020F00001,S C & A INC,,54993.98,,NC,,27560,,,,,,,CONT_AWD_75N96020F00001_7529_75N96020D00003_7529
111784150,75N96020F00001,AZENTA US INC,,41999.5,,NC,,27560,,,,,,,CONT_AWD_75N96020F00001_7529_75N96020D00001_7529
111784147,75N96020F00001,VS4S LLC,,114227.0,,NC,,27709,,,,,,,CONT_AWD_75N96020F00001_7529_75N96019D00013_7529
111784145,75N96020F00001,"CHARLES RIVER LABORATORIES, INC.",,39862.34,,NC,,27709,,,,,,,CONT_AWD_75N96020F00001_7529_75N96019D00009_7529
111784144,75N96020F00001,"IDEXX DISTRIBUTION, INC",,39807.64,,NC,,27709,,,,,,,CONT_AWD_75N96020F00001_7529_75N96019D00008_7529
111784143,75N96020F00001,INNODATA INC,,1503.4,,NC,,27701,,,,,,,CONT_AWD_75N96020F00001_7529_75N96019D00007_7529
111784141,75N96020F00001,"TACONIC BIOSCIENCES, INC.",,175962.7,,NY,,12526,,,,,,,CONT_AWD_75N96020F00001_7529_75N96019D00004_7529
111784140,75N96020F00001,JACKSON LABORATORY,,317627.52,,ME,,04609,,,,,,,CONT_AWD_75N96020F00001_7529_75N96019D00003_7529
111784138,75N96020F00001,"CHARLES RIVER LABORATORIES, INC.",,93941.97,,MA,,01887,,,,,,,CONT_AWD_75N96020F00001_7529_75N96019D00001_7529
111784133,75N96020C00001,"INTEGRATED LABORATORY SYSTEMS, LLC",,4157115.08,,NC,,27560,,,,,,,CONT_AWD_75N96020C00001_7529_-NONE-_-NONE-
111783970,75N96019F00124,"CTRMG-GAPSI JV, LLC",,155013.18,,NC,,27709,,,,,,,CONT_AWD_75N96019F00124_7529_HHSN263201500021I_7529
111783905,75N96019F00048,ADVANCED AUTOMATION TECHNOLOGIES INC,,93802.87,,NC,,27709,,,,,,,CONT_AWD_75N96019F00048_7529_HHSN263201500030I_7529
111783882,75N96019F00042,"FM TALENT SOURCE, LLC",,421677.5,,NC,,27713,,,,,,,CONT_AWD_75N96019F00042_7529_GS07F0312U_4730
111783854,75N96019F00039,"MAXIMUS FEDERAL CONSULTING, LLC",,494442.2,,NC,,27709,,,,,,,CONT_AWD_75N96019F00039_7529_HHSN316201200117W_7529
111783825,75N96019F00038,LCG SYSTEMS LLC,,391720.01,,NC,,27560,,,,,,,CONT_AWD_75N96019F00038_7529_HHSN316201200155W_7529
111783824,75N96019F00038,"MAXIMUS FEDERAL CONSULTING, LLC",,532538.01,,NC,,27509,,,,,,,CONT_AWD_75N96019F00038_7529_HHSN316201200117W_7529
111783815,75N96019F00038,"FEFA, LLC",,5221338.53,,NC,,27709,,,,,,,CONT_AWD_75N96019F00038_7529_HHSN273201500007I_7529
111783767,75N96019C00004,"KAIYUH SERVICES, LLC",,1028470.44,,NC,,27709,,,,,,,CONT_AWD_75N96019C00004_7529_-NONE-_-NONE-
111783430,75N96018F00002,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,17991502.82,,NC,,27701,,,,,,,CONT_AWD_75N96018F00002_7529_75N96018D00005_7529
111783420,75N96018F00001,"SOCIAL & SCIENTIFIC SYSTEMS, INC.",,54696042.15,,NC,,27701,,,,,,,CONT_AWD_75N96018F00001_7529_75N96018D00005_7529
111783417,75N96018C00006,"EXPERIMENTAL PATHOLOGY LABORATORIES, INC.",,28371382.29,,NC,,27560,,,,,,,CONT_AWD_75N96018C00006_7529_-NONE-_-NONE-
174924170,75N95D25P00087,"ILLUMINA, INC.",,24912.83,,CA,,92122,,,,,,,CONT_AWD_75N95D25P00087_7529_-NONE-_-NONE-
174912611,75N95D25P00085,"SPECTRA SERVICES, INC.",,18906.88,,NY,,14519,,,,,,,CONT_AWD_75N95D25P00085_7529_-NONE-_-NONE-
174791936,75N95D25P00084,"SHIMADZU SCIENTIFIC INSTRUMENTS, INC.",,10505.0,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00084_7529_-NONE-_-NONE-
174654062,75N95D25P00082,OXFORD NANOPORE TECHNOLOGIES INC,,24825.0,,NY,,10013,,,,,,,CONT_AWD_75N95D25P00082_7529_-NONE-_-NONE-
174791935,75N95D25P00081,"TECAN U.S., INC.",,12366.34,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00081_7529_-NONE-_-NONE-
174654061,75N95D25P00080,BIO-TECHNE SALES CORPORATION,,24693.5,,MN,,55413,,,,,,,CONT_AWD_75N95D25P00080_7529_-NONE-_-NONE-
174791934,75N95D25P00079,LIFE TECHNOLOGIES CORPORATION,,18431.05,,CA,,92008,,,,,,,CONT_AWD_75N95D25P00079_7529_-NONE-_-NONE-
174654060,75N95D25P00078,ABCAM INC,,24950.0,,MA,,02453,,,,,,,CONT_AWD_75N95D25P00078_7529_-NONE-_-NONE-
174654059,75N95D25P00077,THE JOHNS HOPKINS UNIVERSITY,,25000.0,,MD,,21218,,,,,,,CONT_AWD_75N95D25P00077_7529_-NONE-_-NONE-
174351227,75N95D25P00076,LABREPCO LLC,,20336.97,,PA,,19044,,,,,,,CONT_AWD_75N95D25P00076_7529_-NONE-_-NONE-
174219670,75N95D25P00074,SARTORIUS CORPORATION,,14930.0,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00074_7529_-NONE-_-NONE-
174887388,75N95D25P00073,VIZGEN INC,,23665.0,,MA,,02138,,,,,,,CONT_AWD_75N95D25P00073_7529_-NONE-_-NONE-
174114187,75N95D25P00072,CREATIVE BIOGENE INC,,23990.0,,NY,,11967,,,,,,,CONT_AWD_75N95D25P00072_7529_-NONE-_-NONE-
173946405,75N95D25P00070,OXFORD NANOPORE TECHNOLOGIES INC,,24995.0,,NY,,10013,,,,,,,CONT_AWD_75N95D25P00070_7529_-NONE-_-NONE-
173906701,75N95D25P00069,"SCINOMIX, INC.",,12780.0,,MO,,63045,,,,,,,CONT_AWD_75N95D25P00069_7529_-NONE-_-NONE-
173874828,75N95D25P00068,"STELLAR SCIENTIFIC, LLC",,24989.65,,MD,,21209,,,,,,,CONT_AWD_75N95D25P00068_7529_-NONE-_-NONE-
174022765,75N95D25P00067,HORIBA INSTRUMENTS INCORPORATED,,11124.0,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00067_7529_-NONE-_-NONE-
173738680,75N95D25P00066,"ANDOR TECHNOLOGY, INC.",,24779.8,,MA,,01742,,,,,,,CONT_AWD_75N95D25P00066_7529_-NONE-_-NONE-
173805663,75N95D25P00065,FEI COMPANY,,22140.0,,OR,,97124,,,,,,,CONT_AWD_75N95D25P00065_7529_-NONE-_-NONE-
173738679,75N95D25P00064,AGILENT TECHNOLOGIES INC,,20552.4,,DE,,19808,,,,,,,CONT_AWD_75N95D25P00064_7529_-NONE-_-NONE-
173154321,75N95D25P00060,"CARL ZEISS MICROSCOPY, LLC",,19363.68,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00060_7529_-NONE-_-NONE-
173103081,75N95D25P00059,"MILTENYI BIOTEC, INC.",,22410.0,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00059_7529_-NONE-_-NONE-
173154320,75N95D25P00057,OLINK PROTEOMICS INC,,24961.31,,MA,,02453,,,,,,,CONT_AWD_75N95D25P00057_7529_-NONE-_-NONE-
172575769,75N95D25P00055,"CARL ZEISS MICROSCOPY, LLC",,10782.78,,NY,,10601,,,,,,,CONT_AWD_75N95D25P00055_7529_-NONE-_-NONE-
172552970,75N95D25P00054,AGILENT TECHNOLOGIES INC,,13672.8,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00054_7529_-NONE-_-NONE-
172191483,75N95D25P00053,"DNANEXUS, INC.",,14000.0,,CA,,94040,,,,,,,CONT_AWD_75N95D25P00053_7529_-NONE-_-NONE-
171968106,75N95D25P00052,SCIENCE SUITE INC.,,24999.0,,MD,,21224,,,,,,,CONT_AWD_75N95D25P00052_7529_-NONE-_-NONE-
174351226,75N95D25F40030,"10X GENOMICS, INC.",,12000.0,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40030_7529_75N95024D00029_7529
174294759,75N95D25F40029,"10X GENOMICS, INC.",,243284.0,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40029_7529_75N95024D00029_7529
174294758,75N95D25F40028,"10X GENOMICS, INC.",,249934.0,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40028_7529_75N95024D00029_7529
174248297,75N95D25F40027,"10X GENOMICS, INC.",,200300.0,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40027_7529_75N95024D00029_7529
174219669,75N95D25F40026,"10X GENOMICS, INC.",,41767.29,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40026_7529_75N95024D00029_7529
174219668,75N95D25F40025,"10X GENOMICS, INC.",,162361.29,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40025_7529_75N95024D00029_7529
174219667,75N95D25F40024,"10X GENOMICS, INC.",,70146.49,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40024_7529_75N95024D00029_7529
173946404,75N95D25F40023,"10X GENOMICS, INC.",,97599.2,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40023_7529_75N95024D00029_7529
173906700,75N95D25F40022,"10X GENOMICS, INC.",,23046.57,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40022_7529_75N95024D00029_7529
173986420,75N95D25F40021,"10X GENOMICS, INC.",,247506.0,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40021_7529_75N95024D00029_7529
173906699,75N95D25F40020,"10X GENOMICS, INC.",,193893.79,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40020_7529_75N95024D00029_7529
174912610,75N95D25F40019,"ILLUMINA, INC.",,240871.68,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40019_7529_75N92020D00022_7529
173838409,75N95D25F40019,"10X GENOMICS, INC.",,145008.04,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40019_7529_75N95024D00029_7529
174912609,75N95D25F40018,"ILLUMINA, INC.",,248205.26,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40018_7529_75N92020D00022_7529
173377219,75N95D25F40018,"10X GENOMICS, INC.",,240852.6,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40018_7529_75N95024D00029_7529
174912608,75N95D25F40017,"ILLUMINA, INC.",,249788.05,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40017_7529_75N92020D00022_7529
173805662,75N95D25F40017,"10X GENOMICS, INC.",,23171.17,,MD,,21224,,,,,,,CONT_AWD_75N95D25F40017_7529_75N95024D00029_7529
174887387,75N95D25F40016,"ILLUMINA, INC.",,24138.32,,MD,,21224,,,,,,,CONT_AWD_75N95D25F40016_7529_75N92020D00022_7529
173377218,75N95D25F40016,"10X GENOMICS, INC.",,249917.29,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40016_7529_75N95024D00029_7529
174452520,75N95D25F40015,"ILLUMINA, INC.",,88350.98,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40015_7529_75N92020D00022_7529
173297729,75N95D25F40015,"10X GENOMICS, INC.",,24812.97,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40015_7529_75N95024D00029_7529
174219666,75N95D25F40014,"ILLUMINA, INC.",,246784.06,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40014_7529_75N92020D00022_7529
172955440,75N95D25F40014,"10X GENOMICS, INC.",,76646.17,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40014_7529_75N95024D00029_7529
174114186,75N95D25F40013,"ILLUMINA, INC.",,21502.78,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40013_7529_75N92020D00022_7529
172575768,75N95D25F40013,"10X GENOMICS, INC.",,47242.57,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40013_7529_75N95024D00029_7529
173874827,75N95D25F40012,"ILLUMINA, INC.",,26721.7,,MD,,21224,,,,,,,CONT_AWD_75N95D25F40012_7529_75N92020D00022_7529
172284930,75N95D25F40012,"10X GENOMICS, INC.",,238213.29,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40012_7529_75N95024D00029_7529
174912607,75N95D25F40011,"NEW TECH SOLUTIONS, INC.",,90439.43,,CA,,94538,,,,,,,CONT_AWD_75N95D25F40011_7529_HHSN316201500040W_7529
173132171,75N95D25F40011,"ILLUMINA, INC.",,15556.3,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40011_7529_75N92020D00022_7529
172215599,75N95D25F40011,"10X GENOMICS, INC.",,70662.17,,CA,,94588,,,,,,,CONT_AWD_75N95D25F40011_7529_75N95024D00029_7529
174294757,75N95D25F40010,"NEW TECH SOLUTIONS, INC.",,21084.09,,MD,,20852,,,,,,,CONT_AWD_75N95D25F40010_7529_HHSN316201500040W_7529
173017208,75N95D25F40010,"ILLUMINA, INC.",,22932.5,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40010_7529_75N92020D00022_7529
174294756,75N95D25F40009,"NEW TECH SOLUTIONS, INC.",,131547.56,,MD,,20852,,,,,,,CONT_AWD_75N95D25F40009_7529_HHSN316201500040W_7529
172978664,75N95D25F40009,"ILLUMINA, INC.",,12958.92,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40009_7529_75N92020D00022_7529
174294755,75N95D25F40008,REGENCY CONSULTING INC,,248890.54,,IA,,51101,,,,,,,CONT_AWD_75N95D25F40008_7529_HHSN316201500024W_7529
174053750,75N95D25F40008,"NEW TECH SOLUTIONS, INC.",,72719.63,,MD,,20852,,,,,,,CONT_AWD_75N95D25F40008_7529_HHSN316201500040W_7529
172978663,75N95D25F40008,"ILLUMINA, INC.",,18175.91,,CA,,92122,,,,,,,CONT_AWD_75N95D25F40008_7529_75N92020D00022_7529
174022764,75N95D25F40007,REGENCY CONSULTING INC,,44541.84,,MD,,20892,,,,,,,CONT_AWD_75N95D25F40007_7529_HHSN316201500024W_7529
